"customer_id","age","gender_cleaned","city","email_cleaned","age_group"
C011497,29,Female,Faro,user11497@example.com,"20-29"
C011498,35,Other,Lisbon,user11498@example.com,"30-39"
C011499,58,Other,Lisbon,user11499@example.com,"50-59"
C011500,51,Other,Coimbra,user11500@example.com,"50-59"
C011501,43,Male,Coimbra,user11501@example.com,"40-49"
C011502,66,Other,Braga,user11502@example.com,"60+"
C011503,47,Male,Braga,user11503@example.com,"40-49"
C011504,39,Other,Coimbra,user11504@example.com,"30-39"
C011505,51,Male,Lisbon,user11505@example.com,"50-59"
C011506,62,Male,Coimbra,user11506@example.com,"60+"
C011507,17,Male,Faro,user11507@example.com,Under 20
C011508,38,Other,Coimbra,user11508@example.com,"30-39"
C011509,37,Female,Lisbon,user11509@example.com,"30-39"
C011510,62,Male,Faro,user11510@example.com,"60+"
C011511,49,Male,Coimbra,user11511@example.com,"40-49"
C011512,46,Male,Coimbra,user11512@example.com,"40-49"
C011513,39,Other,Lisbon,user11513@example.com,"30-39"
C011514,64,Male,Porto,user11514@example.com,"60+"
C011515,37,Male,Braga,user11515@example.com,"30-39"
C011516,53,Male,Porto,user11516@example.com,"50-59"
C011517,46,Female,Porto,user11517@example.com,"40-49"
C011518,63,Female,Lisbon,user11518@example.com,"60+"
C011519,42,Male,Faro,user11519@example.com,"40-49"
C011520,59,Other,Lisbon,user11520@example.com,"50-59"
C011521,51,Unknown,Porto,user11521@example.com,"50-59"
C011522,42,Female,Lisbon,user11522@example.com,"40-49"
C011523,52,Male,Faro,user11523@example.com,"50-59"
C011524,31,Female,Faro,user11524@example.com,"30-39"
C011525,69,Male,Porto,user11525@example.com,"60+"
C011526,53,Female,Porto,user11526@example.com,"50-59"
C011527,33,Female,Coimbra,user11527@example.com,"30-39"
C011528,28,Male,Faro,user11528@example.com,"20-29"
C011529,53,Male,Faro,user11529@example.com,"50-59"
C011530,16,Male,Lisbon,user11530@example.com,Under 20
C011531,23,Female,Porto,user11531@example.com,"20-29"
C011532,42,Male,Coimbra,user11532@example.com,"40-49"
C011533,57,Other,Porto,user11533@example.com,"50-59"
C011534,20,Female,Faro,user11534@example.com,"20-29"
C011535,44,Other,Porto,user11535@example.com,"40-49"
C011536,66,Other,Faro,user11536@example.com,"60+"
C011537,61,Female,Coimbra,user11537@example.com,"60+"
C011538,29,Female,Lisbon,user11538@example.com,"20-29"
C011539,32,Other,Faro,user11539@example.com,"30-39"
C011540,23,Other,Lisbon,user11540@example.com,"20-29"
C011541,18,Other,Coimbra,user11541@example.com,Under 20
C011542,55,Female,Porto,user11542@example.com,"50-59"
C011543,26,Other,Porto,user11543@example.com,"20-29"
C011544,18,Other,Coimbra,user11544@example.com,Under 20
C011545,17,Female,Porto,user11545@example.com,Under 20
C011546,58,Other,Faro,user11546@example.com,"50-59"
C011547,53,Female,Faro,user11547@example.com,"50-59"
C011548,51,Female,Coimbra,user11548@example.com,"50-59"
C011549,36,Other,Coimbra,user11549@example.com,"30-39"
C011550,38,Female,Coimbra,user11550@example.com,"30-39"
C011551,69,Female,Lisbon,user11551@example.com,"60+"
C011552,17,Female,Lisbon,user11552@example.com,Under 20
C011553,68,Other,Braga,user11553@example.com,"60+"
C011554,64,Male,Lisbon,user11554@example.com,"60+"
C011555,66,Male,Faro,user11555@example.com,"60+"
C011556,63,Other,Coimbra,user11556@example.com,"60+"
C011557,45,Female,Porto,user11557@example.com,"40-49"
C011558,22,Male,Porto,user11558@example.com,"20-29"
C011559,35,Male,Faro,user11559@example.com,"30-39"
C011560,41,Male,Braga,user11560@example.com,"40-49"
C011561,16,Other,Lisbon,user11561@example.com,Under 20
C011562,22,Male,Faro,user11562@example.com,"20-29"
C011563,62,Female,Coimbra,user11563@example.com,"60+"
C011564,19,Other,Faro,user11564@example.com,Under 20
C011565,18,Male,Braga,user11565@example.com,Under 20
C011566,30,Other,Faro,user11566@example.com,"30-39"
C011567,18,Other,Porto,user11567@example.com,Under 20
C011568,54,Female,Braga,user11568@example.com,"50-59"
C011569,62,Other,Braga,user11569@example.com,"60+"
C011570,30,Male,Faro,user11570@example.com,"30-39"
C011571,49,Female,Porto,user11571@example.com,"40-49"
C011572,27,Other,Lisbon,user11572@example.com,"20-29"
C011573,57,Female,Braga,user11573@example.com,"50-59"
C011574,34,Female,Faro,user11574@example.com,"30-39"
C011575,45,Female,Porto,user11575@example.com,"40-49"
C011576,66,Other,Braga,user11576@example.com,"60+"
C011577,39,Other,Coimbra,user11577@example.com,"30-39"
C011578,31,Female,Coimbra,user11578@example.com,"30-39"
C011579,49,Other,Braga,user11579@example.com,"40-49"
C011580,49,Female,Braga,user11580@example.com,"40-49"
C011581,28,Male,Porto,user11581@example.com,"20-29"
C011582,57,Male,Braga,user11582@example.com,"50-59"
C011583,26,Male,Porto,user11583@example.com,"20-29"
C011584,67,Female,Braga,user11584@example.com,"60+"
C011585,30,Female,Porto,Not Provided,"30-39"
C011586,62,Other,Coimbra,user11586@example.com,"60+"
C011587,34,Female,Braga,user11587@example.com,"30-39"
C011588,61,Female,Faro,user11588@example.com,"60+"
C011589,19,Female,Lisbon,Not Provided,Under 20
C011590,25,Female,Faro,Not Provided,"20-29"
C011591,26,Male,Porto,user11591@example.com,"20-29"
C011592,41,Male,Faro,user11592@example.com,"40-49"
C011593,21,Male,Porto,user11593@example.com,"20-29"
C011594,58,Other,Lisbon,user11594@example.com,"50-59"
C011595,55,Female,Coimbra,user11595@example.com,"50-59"
C011596,25,Male,Faro,user11596@example.com,"20-29"
C011597,23,Female,Coimbra,user11597@example.com,"20-29"
C011598,16,Other,Porto,user11598@example.com,Under 20
C011599,40,Male,Braga,user11599@example.com,"40-49"
C011600,57,Female,Porto,user11600@example.com,"50-59"
C011601,49,Male,Porto,user11601@example.com,"40-49"
C011602,27,Other,Porto,user11602@example.com,"20-29"
C011603,43,Female,Coimbra,user11603@example.com,"40-49"
C011604,60,Male,Coimbra,user11604@example.com,"60+"
C011605,20,Female,Faro,user11605@example.com,"20-29"
C011606,62,Female,Porto,user11606@example.com,"60+"
C011607,69,Male,Braga,user11607@example.com,"60+"
C011608,57,Male,Porto,user11608@example.com,"50-59"
C011609,20,Other,Porto,user11609@example.com,"20-29"
C011610,56,Male,Coimbra,user11610@example.com,"50-59"
C011611,36,Female,Lisbon,user11611@example.com,"30-39"
C011612,33,Unknown,Porto,user11612@example.com,"30-39"
C011613,46,Female,Faro,user11613@example.com,"40-49"
C011614,63,Male,Lisbon,user11614@example.com,"60+"
C011615,31,Other,Braga,user11615@example.com,"30-39"
C011616,16,Male,Faro,user11616@example.com,Under 20
C011617,32,Female,Porto,user11617@example.com,"30-39"
C011618,64,Other,Coimbra,user11618@example.com,"60+"
C011619,32,Female,Coimbra,user11619@example.com,"30-39"
C011620,42,Other,Braga,user11620@example.com,"40-49"
C011621,52,Male,Braga,user11621@example.com,"50-59"
C011622,68,Male,Braga,user11622@example.com,"60+"
C011623,43,Other,Coimbra,user11623@example.com,"40-49"
C011624,50,Male,Porto,user11624@example.com,"50-59"
C011625,17,Other,Coimbra,user11625@example.com,Under 20
C011626,58,Other,Lisbon,user11626@example.com,"50-59"
C011627,37,Other,Lisbon,user11627@example.com,"30-39"
C011628,65,Other,Braga,user11628@example.com,"60+"
C011629,49,Other,Faro,user11629@example.com,"40-49"
C011630,38,Male,Lisbon,user11630@example.com,"30-39"
C011631,53,Other,Porto,user11631@example.com,"50-59"
C011632,35,Other,Braga,user11632@example.com,"30-39"
C011633,59,Female,Braga,user11633@example.com,"50-59"
C011634,32,Female,Porto,user11634@example.com,"30-39"
C011635,31,Female,Coimbra,user11635@example.com,"30-39"
C011636,27,Other,Faro,user11636@example.com,"20-29"
C011637,41,Male,Faro,user11637@example.com,"40-49"
C011638,44,Other,Faro,user11638@example.com,"40-49"
C011639,38,Other,Braga,user11639@example.com,"30-39"
C011640,65,Other,Lisbon,user11640@example.com,"60+"
C011641,56,Female,Braga,user11641@example.com,"50-59"
C011642,17,Other,Faro,user11642@example.com,Under 20
C011643,20,Unknown,Coimbra,user11643@example.com,"20-29"
C011644,19,Female,Porto,user11644@example.com,Under 20
C011645,67,Male,Porto,user11645@example.com,"60+"
C011646,67,Female,Lisbon,user11646@example.com,"60+"
C011647,50,Male,Lisbon,user11647@example.com,"50-59"
C011648,42,Male,Braga,user11648@example.com,"40-49"
C011649,52,Female,Coimbra,user11649@example.com,"50-59"
C011650,69,Other,Coimbra,user11650@example.com,"60+"
C011651,64,Female,Faro,user11651@example.com,"60+"
C011652,20,Female,Faro,user11652@example.com,"20-29"
C011653,17,Female,Braga,user11653@example.com,Under 20
C011654,31,Female,Coimbra,user11654@example.com,"30-39"
C011655,57,Female,Faro,user11655@example.com,"50-59"
C011656,42,Male,Coimbra,user11656@example.com,"40-49"
C011657,19,Male,Porto,user11657@example.com,Under 20
C011658,42,Other,Lisbon,user11658@example.com,"40-49"
C011659,46,Other,Porto,user11659@example.com,"40-49"
C011660,22,Female,Faro,user11660@example.com,"20-29"
C011661,22,Female,Faro,user11661@example.com,"20-29"
C011662,42,Male,Lisbon,user11662@example.com,"40-49"
C011663,33,Female,Lisbon,user11663@example.com,"30-39"
C011664,42,Female,Braga,user11664@example.com,"40-49"
C011665,20,Other,Lisbon,Not Provided,"20-29"
C011666,36,Male,Faro,user11666@example.com,"30-39"
C011667,42,Female,Coimbra,user11667@example.com,"40-49"
C011668,61,Male,Braga,user11668@example.com,"60+"
C011669,40,Other,Coimbra,user11669@example.com,"40-49"
C011670,54,Other,Lisbon,user11670@example.com,"50-59"
C011671,62,Unknown,Lisbon,user11671@example.com,"60+"
C011672,61,Other,Lisbon,user11672@example.com,"60+"
C011673,42,Male,Lisbon,user11673@example.com,"40-49"
C011674,57,Male,Porto,user11674@example.com,"50-59"
C011675,59,Female,Lisbon,user11675@example.com,"50-59"
C011676,34,Female,Braga,user11676@example.com,"30-39"
C011677,37,Female,Porto,user11677@example.com,"30-39"
C011678,26,Female,Lisbon,user11678@example.com,"20-29"
C011679,18,Other,Lisbon,user11679@example.com,Under 20
C011680,34,Other,Faro,user11680@example.com,"30-39"
C011681,25,Male,Braga,user11681@example.com,"20-29"
C011682,62,Female,Faro,user11682@example.com,"60+"
C011683,20,Other,Braga,user11683@example.com,"20-29"
C011684,30,Male,Lisbon,user11684@example.com,"30-39"
C011685,47,Unknown,Coimbra,user11685@example.com,"40-49"
C011686,28,Other,Lisbon,user11686@example.com,"20-29"
C011687,20,Male,Braga,user11687@example.com,"20-29"
C011688,37,Other,Braga,user11688@example.com,"30-39"
C011689,59,Other,Lisbon,user11689@example.com,"50-59"
C011690,19,Unknown,Porto,user11690@example.com,Under 20
C011691,54,Male,Coimbra,user11691@example.com,"50-59"
C011692,52,Male,Coimbra,user11692@example.com,"50-59"
C011693,56,Other,Lisbon,user11693@example.com,"50-59"
C011694,57,Male,Braga,user11694@example.com,"50-59"
C011695,25,Other,Porto,user11695@example.com,"20-29"
C011696,65,Other,Lisbon,user11696@example.com,"60+"
C011697,53,Other,Braga,user11697@example.com,"50-59"
C011698,44,Female,Faro,user11698@example.com,"40-49"
C011699,48,Other,Lisbon,user11699@example.com,"40-49"
C011700,65,Other,Porto,user11700@example.com,"60+"
C011701,34,Other,Lisbon,user11701@example.com,"30-39"
C011702,42,Other,Lisbon,user11702@example.com,"40-49"
C011703,29,Male,Lisbon,user11703@example.com,"20-29"
C011704,43,Female,Porto,user11704@example.com,"40-49"
C011705,19,Other,Porto,user11705@example.com,Under 20
C011706,32,Other,Braga,user11706@example.com,"30-39"
C011707,69,Other,Braga,user11707@example.com,"60+"
C011708,25,Other,Braga,user11708@example.com,"20-29"
C011709,52,Male,Lisbon,user11709@example.com,"50-59"
C011710,52,Female,Lisbon,user11710@example.com,"50-59"
C011711,67,Other,Coimbra,user11711@example.com,"60+"
C011712,23,Other,Porto,user11712@example.com,"20-29"
C011713,34,Other,Lisbon,user11713@example.com,"30-39"
C011714,66,Female,Braga,Not Provided,"60+"
C011715,21,Male,Porto,user11715@example.com,"20-29"
C011716,64,Female,Faro,user11716@example.com,"60+"
C011717,51,Other,Faro,user11717@example.com,"50-59"
C011718,27,Other,Faro,user11718@example.com,"20-29"
C011719,50,Female,Lisbon,user11719@example.com,"50-59"
C011720,17,Other,Braga,user11720@example.com,Under 20
C011721,65,Other,Lisbon,user11721@example.com,"60+"
C011722,48,Female,Lisbon,user11722@example.com,"40-49"
C011723,61,Female,Porto,user11723@example.com,"60+"
C011724,18,Female,Porto,user11724@example.com,Under 20
C011725,67,Other,Lisbon,user11725@example.com,"60+"
C011726,51,Other,Braga,user11726@example.com,"50-59"
C011727,47,Male,Coimbra,user11727@example.com,"40-49"
C011728,46,Female,Porto,user11728@example.com,"40-49"
C011729,67,Male,Faro,user11729@example.com,"60+"
C011730,52,Male,Faro,user11730@example.com,"50-59"
C011731,37,Male,Lisbon,user11731@example.com,"30-39"
C011732,55,Other,Braga,user11732@example.com,"50-59"
C011733,62,Other,Coimbra,user11733@example.com,"60+"
C011734,22,Other,Coimbra,user11734@example.com,"20-29"
C011735,27,Male,Lisbon,user11735@example.com,"20-29"
C011736,33,Female,Faro,user11736@example.com,"30-39"
C011737,59,Other,Porto,user11737@example.com,"50-59"
C011738,38,Male,Faro,user11738@example.com,"30-39"
C011739,57,Other,Coimbra,user11739@example.com,"50-59"
C011740,38,Male,Lisbon,user11740@example.com,"30-39"
C011741,40,Male,Porto,user11741@example.com,"40-49"
C011742,52,Other,Braga,user11742@example.com,"50-59"
C011743,39,Male,Porto,user11743@example.com,"30-39"
C011744,33,Male,Faro,user11744@example.com,"30-39"
C011745,61,Other,Lisbon,user11745@example.com,"60+"
C011746,25,Male,Lisbon,user11746@example.com,"20-29"
C011747,23,Female,Faro,user11747@example.com,"20-29"
C011748,23,Male,Coimbra,user11748@example.com,"20-29"
C011749,34,Male,Faro,user11749@example.com,"30-39"
C011750,23,Female,Lisbon,user11750@example.com,"20-29"
C011751,42,Other,Lisbon,user11751@example.com,"40-49"
C011752,53,Male,Braga,user11752@example.com,"50-59"
C011753,55,Other,Coimbra,user11753@example.com,"50-59"
C011754,53,Male,Coimbra,user11754@example.com,"50-59"
C011755,16,Other,Lisbon,user11755@example.com,Under 20
C011756,28,Other,Lisbon,user11756@example.com,"20-29"
C011757,62,Male,Lisbon,user11757@example.com,"60+"
C011758,25,Other,Lisbon,user11758@example.com,"20-29"
C011759,58,Other,Lisbon,user11759@example.com,"50-59"
C011760,61,Male,Lisbon,user11760@example.com,"60+"
C011761,17,Female,Coimbra,user11761@example.com,Under 20
C011762,36,Female,Porto,user11762@example.com,"30-39"
C011763,37,Other,Faro,user11763@example.com,"30-39"
C011764,59,Other,Braga,user11764@example.com,"50-59"
C011765,62,Female,Braga,user11765@example.com,"60+"
C011766,44,Female,Coimbra,user11766@example.com,"40-49"
C011767,64,Other,Lisbon,user11767@example.com,"60+"
C011768,29,Female,Braga,user11768@example.com,"20-29"
C011769,33,Male,Porto,user11769@example.com,"30-39"
C011770,42,Male,Lisbon,user11770@example.com,"40-49"
C011771,59,Female,Lisbon,user11771@example.com,"50-59"
C011772,26,Other,Coimbra,user11772@example.com,"20-29"
C011773,36,Male,Porto,user11773@example.com,"30-39"
C011774,34,Male,Faro,user11774@example.com,"30-39"
C011775,43,Male,Faro,user11775@example.com,"40-49"
C011776,56,Male,Faro,user11776@example.com,"50-59"
C011777,53,Female,Porto,user11777@example.com,"50-59"
C011778,56,Male,Coimbra,user11778@example.com,"50-59"
C011779,68,Female,Porto,user11779@example.com,"60+"
C011780,39,Female,Braga,user11780@example.com,"30-39"
C011781,66,Male,Lisbon,user11781@example.com,"60+"
C011782,39,Male,Coimbra,user11782@example.com,"30-39"
C011783,59,Other,Lisbon,user11783@example.com,"50-59"
C011784,49,Female,Faro,user11784@example.com,"40-49"
C011785,19,Male,Braga,user11785@example.com,Under 20
C011786,36,Male,Porto,user11786@example.com,"30-39"
C011787,47,Other,Braga,user11787@example.com,"40-49"
C011788,59,Female,Lisbon,user11788@example.com,"50-59"
C011789,53,Other,Braga,user11789@example.com,"50-59"
C011790,44,Male,Faro,user11790@example.com,"40-49"
C011791,16,Other,Lisbon,user11791@example.com,Under 20
C011792,68,Male,Braga,user11792@example.com,"60+"
C011793,25,Other,Braga,user11793@example.com,"20-29"
C011794,16,Other,Porto,user11794@example.com,Under 20
C011795,33,Male,Faro,user11795@example.com,"30-39"
C011796,19,Female,Faro,user11796@example.com,Under 20
C011797,22,Male,Porto,user11797@example.com,"20-29"
C011798,30,Female,Porto,user11798@example.com,"30-39"
C011799,58,Other,Coimbra,user11799@example.com,"50-59"
C011800,28,Female,Lisbon,user11800@example.com,"20-29"
C011801,29,Male,Faro,user11801@example.com,"20-29"
C011802,18,Male,Braga,user11802@example.com,Under 20
C011803,45,Other,Coimbra,user11803@example.com,"40-49"
C011804,27,Other,Faro,user11804@example.com,"20-29"
C011805,50,Female,Braga,user11805@example.com,"50-59"
C011806,68,Female,Lisbon,user11806@example.com,"60+"
C011807,22,Male,Coimbra,user11807@example.com,"20-29"
C011808,62,Female,Faro,user11808@example.com,"60+"
C011809,27,Male,Coimbra,Not Provided,"20-29"
C011810,65,Female,Lisbon,user11810@example.com,"60+"
C011811,30,Female,Lisbon,user11811@example.com,"30-39"
C011812,36,Other,Porto,user11812@example.com,"30-39"
C011813,26,Male,Lisbon,user11813@example.com,"20-29"
C011814,30,Other,Porto,user11814@example.com,"30-39"
C011815,66,Male,Lisbon,user11815@example.com,"60+"
C011816,54,Female,Faro,user11816@example.com,"50-59"
C011817,43,Female,Lisbon,user11817@example.com,"40-49"
C011818,63,Male,Coimbra,Not Provided,"60+"
C011819,20,Other,Braga,user11819@example.com,"20-29"
C011820,25,Female,Porto,user11820@example.com,"20-29"
C011821,52,Other,Braga,user11821@example.com,"50-59"
C011822,49,Other,Faro,user11822@example.com,"40-49"
C011823,69,Other,Porto,user11823@example.com,"60+"
C011824,40,Other,Braga,user11824@example.com,"40-49"
C011825,50,Male,Faro,user11825@example.com,"50-59"
C011826,51,Other,Porto,user11826@example.com,"50-59"
C011827,67,Other,Porto,user11827@example.com,"60+"
C011828,19,Other,Porto,user11828@example.com,Under 20
C011829,61,Other,Faro,user11829@example.com,"60+"
C011830,24,Female,Faro,user11830@example.com,"20-29"
C011831,38,Other,Faro,user11831@example.com,"30-39"
C011832,35,Female,Coimbra,user11832@example.com,"30-39"
C011833,20,Male,Lisbon,user11833@example.com,"20-29"
C011834,29,Female,Porto,user11834@example.com,"20-29"
C011835,33,Other,Porto,user11835@example.com,"30-39"
C011836,28,Female,Braga,user11836@example.com,"20-29"
C011837,61,Other,Lisbon,user11837@example.com,"60+"
C011838,42,Male,Faro,user11838@example.com,"40-49"
C011839,35,Female,Coimbra,user11839@example.com,"30-39"
C011840,34,Other,Coimbra,user11840@example.com,"30-39"
C011841,25,Other,Coimbra,user11841@example.com,"20-29"
C011842,45,Female,Porto,user11842@example.com,"40-49"
C011843,41,Other,Faro,Not Provided,"40-49"
C011844,24,Female,Porto,user11844@example.com,"20-29"
C011845,45,Male,Coimbra,user11845@example.com,"40-49"
C011846,51,Other,Porto,user11846@example.com,"50-59"
C011847,23,Female,Braga,user11847@example.com,"20-29"
C011848,69,Female,Coimbra,user11848@example.com,"60+"
C011849,57,Male,Porto,user11849@example.com,"50-59"
C011850,41,Male,Faro,user11850@example.com,"40-49"
C011851,38,Other,Porto,user11851@example.com,"30-39"
C011852,34,Female,Porto,user11852@example.com,"30-39"
C011853,42,Female,Lisbon,user11853@example.com,"40-49"
C011854,59,Female,Braga,user11854@example.com,"50-59"
C011855,29,Male,Lisbon,user11855@example.com,"20-29"
C011856,16,Other,Porto,user11856@example.com,Under 20
C011857,69,Female,Braga,user11857@example.com,"60+"
C011858,25,Female,Lisbon,user11858@example.com,"20-29"
C011859,61,Female,Lisbon,user11859@example.com,"60+"
C011860,51,Female,Porto,user11860@example.com,"50-59"
C011861,28,Female,Faro,user11861@example.com,"20-29"
C011862,60,Female,Lisbon,user11862@example.com,"60+"
C011863,51,Female,Braga,user11863@example.com,"50-59"
C011864,44,Other,Coimbra,user11864@example.com,"40-49"
C011865,28,Other,Braga,user11865@example.com,"20-29"
C011866,40,Female,Faro,user11866@example.com,"40-49"
C011867,44,Other,Braga,user11867@example.com,"40-49"
C011868,19,Female,Lisbon,user11868@example.com,Under 20
C011869,51,Male,Faro,user11869@example.com,"50-59"
C011870,64,Other,Lisbon,user11870@example.com,"60+"
C011871,65,Male,Lisbon,user11871@example.com,"60+"
C011872,36,Other,Porto,user11872@example.com,"30-39"
C011873,68,Female,Coimbra,user11873@example.com,"60+"
C011874,65,Female,Lisbon,user11874@example.com,"60+"
C011875,44,Female,Porto,user11875@example.com,"40-49"
C011876,55,Male,Coimbra,user11876@example.com,"50-59"
C011877,17,Female,Porto,user11877@example.com,Under 20
C011878,60,Male,Coimbra,user11878@example.com,"60+"
C011879,32,Other,Faro,user11879@example.com,"30-39"
C011880,69,Male,Porto,user11880@example.com,"60+"
C011881,33,Male,Lisbon,user11881@example.com,"30-39"
C011882,22,Female,Faro,user11882@example.com,"20-29"
C011883,34,Female,Coimbra,user11883@example.com,"30-39"
C011884,16,Other,Braga,user11884@example.com,Under 20
C011885,58,Female,Coimbra,user11885@example.com,"50-59"
C011886,35,Other,Braga,user11886@example.com,"30-39"
C011887,39,Other,Faro,user11887@example.com,"30-39"
C011888,65,Female,Faro,user11888@example.com,"60+"
C011889,46,Male,Braga,user11889@example.com,"40-49"
C011890,26,Other,Coimbra,user11890@example.com,"20-29"
C011891,42,Male,Coimbra,user11891@example.com,"40-49"
C011892,29,Male,Braga,user11892@example.com,"20-29"
C011893,59,Male,Coimbra,user11893@example.com,"50-59"
C011894,21,Female,Faro,user11894@example.com,"20-29"
C011895,19,Other,Porto,user11895@example.com,Under 20
C011896,42,Male,Braga,user11896@example.com,"40-49"
C011897,60,Male,Faro,user11897@example.com,"60+"
C011898,49,Female,Lisbon,user11898@example.com,"40-49"
C011899,46,Other,Porto,user11899@example.com,"40-49"
C011900,21,Male,Porto,user11900@example.com,"20-29"
C011901,63,Female,Lisbon,user11901@example.com,"60+"
C011902,42,Female,Braga,user11902@example.com,"40-49"
C011903,22,Male,Braga,user11903@example.com,"20-29"
C011904,26,Female,Coimbra,user11904@example.com,"20-29"
C011905,63,Female,Faro,user11905@example.com,"60+"
C011906,46,Male,Coimbra,user11906@example.com,"40-49"
C011907,49,Male,Braga,user11907@example.com,"40-49"
C011908,62,Female,Faro,user11908@example.com,"60+"
C011909,61,Female,Porto,user11909@example.com,"60+"
C011910,21,Female,Coimbra,user11910@example.com,"20-29"
C011911,63,Female,Braga,user11911@example.com,"60+"
C011912,51,Male,Lisbon,user11912@example.com,"50-59"
C011913,57,Male,Faro,user11913@example.com,"50-59"
C011914,31,Female,Coimbra,user11914@example.com,"30-39"
C011915,26,Other,Coimbra,user11915@example.com,"20-29"
C011916,31,Female,Lisbon,user11916@example.com,"30-39"
C011917,22,Other,Braga,user11917@example.com,"20-29"
C011918,30,Other,Faro,user11918@example.com,"30-39"
C011919,23,Other,Braga,user11919@example.com,"20-29"
C011920,39,Female,Lisbon,user11920@example.com,"30-39"
C011921,25,Other,Lisbon,user11921@example.com,"20-29"
C011922,41,Male,Braga,user11922@example.com,"40-49"
C011923,48,Female,Faro,user11923@example.com,"40-49"
C011924,50,Other,Lisbon,user11924@example.com,"50-59"
C011925,56,Female,Faro,user11925@example.com,"50-59"
C011926,67,Other,Lisbon,user11926@example.com,"60+"
C011927,24,Female,Braga,user11927@example.com,"20-29"
C011928,44,Male,Faro,user11928@example.com,"40-49"
C011929,21,Male,Porto,user11929@example.com,"20-29"
C011930,24,Female,Braga,user11930@example.com,"20-29"
C011931,17,Male,Porto,user11931@example.com,Under 20
C011932,31,Female,Lisbon,user11932@example.com,"30-39"
C011933,20,Other,Coimbra,user11933@example.com,"20-29"
C011934,61,Male,Porto,user11934@example.com,"60+"
C011935,36,Female,Lisbon,user11935@example.com,"30-39"
C011936,48,Male,Coimbra,user11936@example.com,"40-49"
C011937,52,Female,Coimbra,user11937@example.com,"50-59"
C011938,40,Female,Lisbon,user11938@example.com,"40-49"
C011939,29,Female,Lisbon,user11939@example.com,"20-29"
C011940,28,Other,Lisbon,user11940@example.com,"20-29"
C011941,25,Male,Lisbon,user11941@example.com,"20-29"
C011942,44,Male,Lisbon,user11942@example.com,"40-49"
C011943,57,Male,Lisbon,user11943@example.com,"50-59"
C011944,25,Male,Coimbra,user11944@example.com,"20-29"
C011945,60,Male,Coimbra,user11945@example.com,"60+"
C011946,61,Other,Faro,user11946@example.com,"60+"
C011947,57,Male,Lisbon,user11947@example.com,"50-59"
C011948,36,Female,Braga,user11948@example.com,"30-39"
C011949,68,Male,Braga,user11949@example.com,"60+"
C011950,37,Other,Braga,user11950@example.com,"30-39"
C011951,20,Other,Porto,user11951@example.com,"20-29"
C011952,49,Male,Faro,user11952@example.com,"40-49"
C011953,66,Other,Faro,user11953@example.com,"60+"
C011954,31,Other,Coimbra,user11954@example.com,"30-39"
C011955,49,Male,Faro,user11955@example.com,"40-49"
C011956,28,Other,Lisbon,user11956@example.com,"20-29"
C011957,62,Male,Braga,user11957@example.com,"60+"
C011958,34,Male,Faro,user11958@example.com,"30-39"
C011959,56,Other,Porto,user11959@example.com,"50-59"
C011960,43,Female,Braga,user11960@example.com,"40-49"
C011961,68,Male,Lisbon,user11961@example.com,"60+"
C011962,55,Other,Porto,user11962@example.com,"50-59"
C011963,37,Male,Coimbra,user11963@example.com,"30-39"
C011964,30,Female,Coimbra,user11964@example.com,"30-39"
C011965,51,Other,Lisbon,user11965@example.com,"50-59"
C011966,53,Male,Porto,user11966@example.com,"50-59"
C011967,38,Female,Porto,user11967@example.com,"30-39"
C011968,33,Other,Braga,user11968@example.com,"30-39"
C011969,54,Other,Braga,user11969@example.com,"50-59"
C011970,25,Female,Coimbra,user11970@example.com,"20-29"
C011971,68,Male,Porto,user11971@example.com,"60+"
C011972,17,Female,Porto,user11972@example.com,Under 20
C011973,20,Female,Coimbra,user11973@example.com,"20-29"
C011974,16,Other,Coimbra,user11974@example.com,Under 20
C011975,58,Male,Faro,user11975@example.com,"50-59"
C011976,61,Male,Porto,user11976@example.com,"60+"
C011977,35,Other,Lisbon,user11977@example.com,"30-39"
C011978,18,Male,Porto,user11978@example.com,Under 20
C011979,48,Male,Porto,user11979@example.com,"40-49"
C011980,34,Female,Lisbon,user11980@example.com,"30-39"
C011981,40,Female,Braga,user11981@example.com,"40-49"
C011982,39,Male,Coimbra,user11982@example.com,"30-39"
C011983,58,Other,Lisbon,user11983@example.com,"50-59"
C011984,16,Male,Porto,user11984@example.com,Under 20
C011985,26,Male,Braga,user11985@example.com,"20-29"
C011986,30,Other,Lisbon,user11986@example.com,"30-39"
C011987,67,Other,Faro,user11987@example.com,"60+"
C011988,28,Other,Lisbon,user11988@example.com,"20-29"
C011989,25,Female,Faro,user11989@example.com,"20-29"
C011990,19,Other,Porto,user11990@example.com,Under 20
C011991,23,Other,Lisbon,user11991@example.com,"20-29"
C011992,46,Female,Coimbra,user11992@example.com,"40-49"
C011993,52,Female,Lisbon,user11993@example.com,"50-59"
C011994,66,Female,Lisbon,user11994@example.com,"60+"
C011995,58,Male,Braga,user11995@example.com,"50-59"
C011996,46,Male,Coimbra,user11996@example.com,"40-49"
C011997,43,Other,Faro,user11997@example.com,"40-49"
C011998,19,Female,Lisbon,user11998@example.com,Under 20
C011999,55,Other,Coimbra,user11999@example.com,"50-59"
C012000,66,Female,Lisbon,user12000@example.com,"60+"
C012001,17,Female,Faro,user12001@example.com,Under 20
C012002,61,Female,Coimbra,user12002@example.com,"60+"
